Date;Time;candleNo;tradeType;Price;Quantity;Total;dealNum;coms;Age;posHigh;posLow;posRange;posEntry;posExit;posEffic;posType
17.05.2021;17:37:50.554;QM;SBER; 15 ìèíóò
14.12.2020;16:15:00.000;0;QM_Init: AQL Script has been loaded successfully;C:\Users\Admin\OneDrive\Documents\My Stocks\Stock\HP-HP\Libs Sandbox\trade_lib.aql
16.12.2020;16:15:00.000;114;#step_=;114n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;16:30:00.000;115;#step_=;115n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;16:45:00.000;116;#step_=;116n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;17:00:00.000;117;#step_=;117n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;17:15:00.000;118;#step_=;118n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;17:30:00.000;119;#step_=;119n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;17:45:00.000;120;#step_=;120n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;18:00:00.000;121;#step_=;121n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;18:15:00.000;122;#step_=;122n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;18:30:00.000;123;#step_=;123n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;18:45:00.000;124;#step_=;124n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;19:00:00.000;125;#step_=;125n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;19:15:00.000;126;#step_=;126n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;19:30:00.000;127;#step_=;127n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;19:45:00.000;128;#step_=;128n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;20:00:00.000;129;#step_=;129n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;20:15:00.000;130;#step_=;130n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;20:30:00.000;131;#step_=;131n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;20:45:00.000;132;#step_=;132n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;21:00:00.000;133;#step_=;133n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
